937,	64.000000,	658.246643,	985.862793,	691.816956	
936,	65.000000,	247.467484,	840.472656,	939.291565	
935,	66.000000,	536.447266,	983.573914,	668.043091	
934,	67.000000,	811.998840,	463.294373,	733.810425	
933,	68.000000,	326.693542,	601.970459,	313.082275	
932,	69.000000,	972.831421,	902.913513,	19.097477	
931,	70.000000,	548.105347,	36.676136,	718.795349	
930,	71.000000,	605.296997,	518.136169,	450.903870	
929,	72.000000,	974.082703,	933.828735,	485.878082	
928,	73.000000,	978.568909,	225.402603,	295.930878	
927,	74.000000,	193.510757,	45.953766,	735.488953	
926,	75.000000,	779.344055,	251.465408,	701.186157	
925,	76.000000,	221.831940,	145.749283,	130.764709	
924,	77.000000,	762.192688,	37.835842,	413.732330	
923,	78.000000,	40.094212,	310.427155,	316.347748	
922,	79.000000,	552.469482,	468.818237,	186.857727	
921,	80.000000,	107.418045,	193.358170,	677.442749	
920,	81.000000,	645.642456,	41.711693,	765.488647	
919,	82.000000,	916.433228,	822.558289,	550.089050	
918,	83.000000,	960.929199,	654.828552,	174.192535	
917,	84.000000,	171.506912,	936.636475,	599.986755	
916,	85.000000,	543.893738,	980.003296,	158.811218	
915,	86.000000,	789.415161,	11.071108,	661.634155	
914,	87.000000,	296.083466,	536.203125,	179.807953	
913,	88.000000,	273.743927,	67.621902,	509.316284	
912,	89.000000,	63.379833,	216.521713,	452.979126	
911,	90.000000,	729.659912,	220.458603,	449.103271	
910,	91.000000,	169.065430,	763.718567,	299.837250	
909,	92.000000,	480.781494,	821.276489,	895.466980	
908,	93.000000,	649.304688,	169.065430,	634.472717	
907,	94.000000,	558.115417,	145.383072,	855.457214	
906,	95.000000,	170.499802,	807.024353,	900.075317	
905,	96.000000,	870.563904,	938.101379,	114.467819	
904,	97.000000,	1000.633789,	939.444153,	301.607330	
903,	98.000000,	268.586304,	938.925354,	518.532898	
902,	99.000000,	595.195374,	656.323975,	886.433533	
901,	100.000000,	595.866760,	847.705505,	712.996826	
900,	101.000000,	471.290222,	984.825195,	25.567400	
899,	102.000000,	818.865540,	213.408829,	643.719788	
898,	103.000000,	199.675491,	424.200165,	274.140656	
897,	104.000000,	51.935390,	541.726929,	684.248413	
896,	105.000000,	676.557739,	173.917877,	557.382935	
895,	106.000000,	385.075439,	652.783813,	42.169468	
894,	107.000000,	462.043121,	441.748322,	274.567932	
893,	108.000000,	490.974670,	104.976563,	750.015808	
892,	109.000000,	23.034365,	71.314644,	349.216187	
891,	110.000000,	672.773438,	454.596619,	679.243347	
890,	111.000000,	312.014130,	942.526550,	618.297913	
889,	112.000000,	927.694519,	373.508942,	261.078735	
888,	113.000000,	381.718414,	794.420227,	358.982117	
887,	114.000000,	377.903595,	321.322266,	575.968689	
886,	115.000000,	801.042725,	928.030273,	333.346558	
885,	116.000000,	679.945251,	688.337891,	811.052795	
884,	117.000000,	621.624390,	286.134430,	606.914490	
883,	118.000000,	392.552490,	218.871643,	408.330536	
882,	119.000000,	680.097900,	308.870728,	697.188232	
881,	120.000000,	387.394836,	213.714005,	156.583359	
880,	121.000000,	224.242889,	347.690277,	452.643433	
879,	122.000000,	848.163330,	621.685425,	647.107361	
878,	123.000000,	354.709534,	914.876770,	581.370483	
877,	124.000000,	853.015747,	788.652222,	538.095276	
876,	125.000000,	696.425293,	274.506897,	62.037018	
875,	126.000000,	590.434509,	462.714539,	582.682800	
874,	127.000000,	185.667496,	467.933197,	907.430237	
873,	128.000000,	549.905884,	780.198608,	994.530090	
872,	129.000000,	1000.847412,	439.795135,	32.006805	
871,	130.000000,	179.777435,	507.424133,	78.364418	
870,	131.000000,	604.015259,	111.904266,	432.897949	
869,	132.000000,	138.577438,	907.582825,	766.129578	
868,	133.000000,	722.915344,	668.683960,	642.254944	
867,	134.000000,	10.918515,	370.212921,	395.940033	
866,	135.000000,	9.423109,		592.479248,	586.161926	
865,	136.000000,	837.329224,	505.745636,	378.758118	
864,	137.000000,	192.808838,	747.665833,	702.956238	
863,	138.000000,	645.093140,	892.262573,	937.307861	
862,	139.000000,	920.583740,	681.440674,	568.857910	
861,	140.000000,	989.891235,	197.172974,	503.639862	
860,	141.000000,	281.159912,	912.038574,	466.590393	
859,	142.000000,	949.149048,	99.300117,	245.575333	
858,	143.000000,	345.889679,	938.833801,	444.678101	
857,	144.000000,	674.329895,	440.497040,	186.216827	
856,	145.000000,	87.367378,	655.896667,	573.374634	
855,	146.000000,	135.037292,	458.564026,	110.317299	
854,	147.000000,	844.195923,	406.529968,	433.081055	
853,	148.000000,	696.608398,	924.978394,	538.034241	
852,	149.000000,	239.441116,	708.266479,	498.054962	
851,	150.000000,	293.397827,	652.753296,	119.411819	
850,	151.000000,	243.164368,	327.517548,	127.041443	
849,	152.000000,	812.456665,	279.267761,	484.901489	
848,	153.000000,	23.583696,	518.471863,	468.146820	
847,	154.000000,	514.962219,	590.953308,	502.205475	
846,	155.000000,	485.023560,	483.985931,	853.229370	
845,	156.000000,	521.767822,	63.654499,	666.059387	
844,	157.000000,	62.861019,	95.729454,	320.864502	
843,	158.000000,	193.541275,	874.195618,	607.494324	
842,	159.000000,	567.820251,	248.566147,	893.605347	
841,	160.000000,	279.084656,	513.863525,	76.777458	
840,	161.000000,	763.474426,	545.419678,	268.891479	
839,	162.000000,	604.808716,	434.942688,	859.943420	
838,	163.000000,	51.080875,	942.160339,	787.034729	
837,	164.000000,	463.385925,	5.943998,		549.417603	
836,	165.000000,	246.918152,	146.603806,	42.688286	
835,	166.000000,	353.610870,	569.376709,	538.736145	
834,	167.000000,	94.813896,	592.021484,	429.662994	
833,	168.000000,	951.987244,	710.372253,	665.815186	
832,	169.000000,	988.060181,	314.516663,	378.819153	
831,	170.000000,	784.776367,	80.531235,	222.289719	
830,	171.000000,	500.435394,	684.156860,	193.205566	
829,	172.000000,	641.186768,	404.454681,	195.128235	
828,	173.000000,	876.057251,	291.108948,	322.298859	
827,	174.000000,	950.034119,	752.121582,	242.676071	
826,	175.000000,	722.274475,	3.441481,		779.099915	
825,	176.000000,	758.286316,	911.641785,	650.891663	
824,	177.000000,	918.661072,	908.193237,	312.624512	
823,	178.000000,	225.646744,	870.716492,	993.797607	
822,	179.000000,	318.667175,	155.606766,	27.856289	
821,	180.000000,	308.229828,	136.502182,	60.938354	
820,	181.000000,	307.314270,	266.602600,	521.523682	
819,	182.000000,	174.314621,	15.526811,	436.254974	
818,	183.000000,	811.266418,	864.338135,	402.745667	
817,	184.000000,	498.756897,	164.457138,	543.863220	
816,	185.000000,	62.708427,	674.970764,	411.290833	
815,	186.000000,	744.430908,	835.101379,	644.055542	
814,	187.000000,	421.117798,	637.768677,	365.177368	
813,	188.000000,	487.831268,	394.078400,	785.997070	
812,	189.000000,	978.965637,	692.061157,	982.902527	
811,	190.000000,	401.433350,	28.008881,	735.305847	
810,	191.000000,	650.739075,	897.664307,	362.278107	
809,	192.000000,	297.060059,	172.056244,	12.413922	
808,	193.000000,	85.139534,	616.405762,	681.898438	
807,	194.000000,	284.547485,	248.627182,	31.945768	
806,	195.000000,	180.326767,	165.372696,	643.872375	
805,	196.000000,	235.076965,	898.488342,	546.060608	
804,	197.000000,	343.905975,	267.029846,	431.799286	
803,	198.000000,	982.414246,	154.355515,	791.551453	
802,	199.000000,	47.388134,	398.228912,	628.704712	
801,	200.000000,	674.024719,	71.406204,	548.105347	
800,	201.000000,	804.247192,	398.717224,	762.558899	
799,	202.000000,	21.661032,	315.035461,	354.953674	
798,	203.000000,	578.318665,	69.727684,	38.018951	
797,	204.000000,	523.721008,	240.265121,	34.173618	
796,	205.000000,	928.640625,	596.049927,	503.975555	
795,	206.000000,	662.458191,	201.842316,	54.102207	
794,	207.000000,	40.460434,	88.252419,	515.786194	
793,	208.000000,	246.643478,	335.482849,	759.323914	
792,	209.000000,	312.746582,	989.525024,	12.108737	
791,	210.000000,	93.867821,	975.486511,	723.128967	
790,	211.000000,	483.955414,	146.634323,	953.391113	
789,	212.000000,	757.736938,	344.241669,	66.095978	
788,	213.000000,	516.366089,	637.738159,	397.740631	
787,	214.000000,	623.943787,	291.414124,	156.430771	
786,	215.000000,	741.531616,	597.819946,	238.861267	
785,	216.000000,	52.576283,	800.645996,	289.247314	
784,	217.000000,	224.212372,	919.485046,	725.265259	
783,	218.000000,	957.236450,	842.120667,	358.524353	
782,	219.000000,	55.261909,	449.225342,	648.267090	
781,	220.000000,	908.132202,	58.954651,	810.686584	
780,	221.000000,	456.030975,	779.038879,	651.410461	
779,	222.000000,	154.263962,	853.687134,	927.816589	
778,	223.000000,	299.379456,	570.231262,	598.399841	
777,	224.000000,	499.184143,	819.048645,	358.768494	
776,	225.000000,	43.786949,	169.126465,	471.992157	
775,	226.000000,	366.306549,	256.745117,	419.378235	
774,	227.000000,	266.877258,	706.130188,	979.820129	
773,	228.000000,	274.690002,	871.998230,	645.398315	
772,	229.000000,	95.637901,	534.555115,	45.557022	
771,	230.000000,	939.047424,	749.985229,	30.084139	
770,	231.000000,	989.982788,	392.644043,	788.438599	
769,	232.000000,	937.765625,	535.897888,	934.591736	
768,	233.000000,	664.533447,	680.647217,	562.815247	
767,	234.000000,	979.606506,	474.403107,	449.286377	
766,	235.000000,	562.174377,	364.383881,	274.934143	
765,	236.000000,	872.608643,	749.344360,	636.792114	
764,	237.000000,	340.945679,	870.563904,	630.474792	
763,	238.000000,	979.789612,	518.593933,	219.665115	
762,	239.000000,	431.127869,	551.431824,	330.325226	
761,	240.000000,	862.842712,	291.902435,	522.012024	
760,	241.000000,	988.243286,	494.301178,	638.379089	
759,	242.000000,	590.007263,	971.885315,	451.422668	
758,	243.000000,	630.871521,	257.294434,	326.571472	
757,	244.000000,	444.250824,	100.581894,	646.039246	
756,	245.000000,	339.023010,	154.355515,	878.407166	
755,	246.000000,	137.082031,	745.773682,	233.856232	
754,	247.000000,	922.414856,	612.651978,	131.283524	
753,	248.000000,	736.374023,	150.449142,	583.110046	
752,	249.000000,	671.918884,	510.475983,	384.342987	
751,	250.000000,	980.277954,	881.336914,	587.809875	
750,	251.000000,	311.129089,	897.633789,	514.687561	
749,	252.000000,	95.912567,	868.671753,	59.229317	
748,	253.000000,	286.927917,	728.530762,	960.959717	
747,	254.000000,	298.494415,	561.808105,	302.858582	
746,	255.000000,	910.024353,	827.593811,	668.073608	
745,	256.000000,	436.865356,	550.180603,	579.478333	
744,	257.000000,	998.558533,	876.240356,	371.342102	
743,	258.000000,	403.478088,	548.990356,	503.426208	
742,	259.000000,	617.138184,	395.238098,	52.301613	
741,	260.000000,	559.519226,	744.614014,	143.063660	
740,	261.000000,	365.146851,	110.042633,	151.364700	
739,	262.000000,	171.506912,	262.177399,	286.378571	
738,	263.000000,	576.609619,	363.132629,	295.320496	
737,	264.000000,	333.743317,	82.057159,	640.423828	
736,	265.000000,	873.371582,	996.971558,	19.646809	
735,	266.000000,	688.551514,	218.596970,	275.575043	
734,	267.000000,	891.224915,	1000.420166,	356.784790	
733,	268.000000,	79.188423,	507.515717,	25.140141	
732,	269.000000,	796.373413,	814.531921,	351.993378	
731,	270.000000,	701.582886,	53.613911,	435.339417	
730,	271.000000,	556.101196,	157.315811,	679.487488	
729,	272.000000,	986.503723,	391.972626,	855.731873	
728,	273.000000,	944.845947,	173.338028,	689.192383	
727,	274.000000,	970.664612,	840.136963,	988.060181	
726,	275.000000,	81.355232,	271.577118,	545.663818	
725,	276.000000,	923.269348,	489.326660,	299.471008	
724,	277.000000,	28.954954,	805.528931,	746.506165	
723,	278.000000,	114.925598,	925.192017,	778.611633	
722,	279.000000,	773.576050,	399.815887,	357.120483	
721,	280.000000,	468.787720,	207.854462,	193.754913	
720,	281.000000,	850.848938,	862.842712,	894.246277	
719,	282.000000,	46.655689,	3.258370,		930.227600	
718,	283.000000,	143.490921,	868.427612,	57.978058	
717,	284.000000,	520.730225,	164.640244,	257.019775	
716,	285.000000,	45.526505,	568.583252,	577.281006	
715,	286.000000,	586.802795,	644.391235,	134.732101	
714,	287.000000,	410.100616,	637.219360,	418.706848	
713,	288.000000,	317.934723,	492.256439,	44.397320	
712,	289.000000,	589.763062,	566.477478,	643.384094	
711,	290.000000,	355.808197,	996.147583,	421.484009	
710,	291.000000,	568.735840,	969.749023,	400.304169	
709,	292.000000,	223.083191,	865.711426,	741.073853	
708,	293.000000,	796.739624,	810.686584,	47.784874	
707,	294.000000,	534.097351,	878.285095,	748.672974	
706,	295.000000,	992.576904,	503.792450,	317.141235	
705,	296.000000,	108.852409,	719.466736,	387.028625	
704,	297.000000,	16.442366,	340.609985,	904.286865	
703,	298.000000,	584.788574,	988.731567,	260.315765	
702,	299.000000,	35.913174,	316.439301,	17.693624	
701,	300.000000,	691.115051,	622.051697,	627.758606	
700,	301.000000,	759.507019,	784.257568,	349.918121	
699,	302.000000,	533.609009,	439.520477,	553.476563	
698,	303.000000,	608.501465,	76.655388,	801.317383	
697,	304.000000,	653.485718,	278.016510,	583.415222	
696,	305.000000,	463.538544,	933.615112,	193.602310	
695,	306.000000,	898.640930,	341.678131,	798.540222	
694,	307.000000,	188.780396,	879.627869,	290.040802	
693,	308.000000,	906.392639,	125.423965,	931.539856	
692,	309.000000,	621.075073,	236.450302,	816.240967	
691,	310.000000,	864.856934,	657.575195,	57.031982	
690,	311.000000,	245.941559,	856.525391,	974.693054	
689,	312.000000,	824.847168,	997.948120,	795.793518	
688,	313.000000,	487.342957,	547.586487,	291.719330	
687,	314.000000,	795.915588,	39.697472,	640.484863	
686,	315.000000,	538.430969,	153.409439,	652.905884	
685,	316.000000,	808.214600,	819.811584,	535.623230	
684,	317.000000,	87.153755,	983.573914,	197.447647	
683,	318.000000,	678.083679,	874.592346,	853.778687	
682,	319.000000,	258.393097,	372.959595,	479.041931	
681,	320.000000,	6.371258,		803.179016,	29.687399	
680,	321.000000,	739.029114,	225.036377,	82.759087	
679,	322.000000,	589.244263,	250.275192,	967.368591	
678,	323.000000,	490.577942,	72.901611,	843.799133	
677,	324.000000,	555.246643,	115.902191,	547.464417	
676,	325.000000,	815.905212,	109.829002,	64.692131	
675,	326.000000,	787.248352,	66.706352,	761.399170	
674,	327.000000,	954.428772,	414.922546,	802.873840	
673,	328.000000,	166.105133,	488.838379,	802.171936	
672,	329.000000,	960.746094,	860.767456,	519.204285	
671,	330.000000,	510.903259,	7.225776,		486.305328	
670,	331.000000,	497.963409,	557.382935,	273.103027	
669,	332.000000,	412.175873,	731.307922,	279.267761	
668,	333.000000,	476.203705,	792.100830,	336.886719	
667,	334.000000,	87.916718,	590.129333,	582.591248	
666,	335.000000,	312.685547,	886.311462,	715.072083	
665,	336.000000,	555.948547,	623.638611,	434.393341	
664,	337.000000,	106.624557,	838.336365,	711.959167	
663,	338.000000,	443.091125,	19.280586,	4.692739	
662,	339.000000,	337.619171,	677.900513,	520.455566	
661,	340.000000,	261.567047,	155.179504,	853.412476	
660,	341.000000,	931.509338,	748.734009,	933.065796	
659,	342.000000,	600.444580,	52.026947,	491.737640	
658,	343.000000,	821.764771,	286.256500,	823.595886	
657,	344.000000,	35.669025,	577.128418,	969.993164	
656,	345.000000,	588.969604,	291.963470,	144.986328	
655,	346.000000,	273.560822,	603.679504,	629.406616	
654,	347.000000,	513.314209,	450.568176,	955.466370	
653,	348.000000,	740.402466,	238.128815,	432.836914	
652,	349.000000,	548.227417,	313.967316,	549.692261	
651,	350.000000,	137.539810,	306.856506,	46.655689	
650,	351.000000,	444.891724,	814.806580,	258.881409	
649,	352.000000,	22.454512,	672.193604,	717.727173	
648,	353.000000,	649.304688,	993.278809,	15.435255	
647,	354.000000,	876.057251,	744.827637,	590.892273	
646,	355.000000,	782.853699,	254.395187,	484.077484	
645,	356.000000,	1.976592,		907.064026,	76.716423	
644,	357.000000,	629.467651,	137.143066,	563.120422	
643,	358.000000,	597.728394,	577.311523,	825.335449	
642,	359.000000,	709.975464,	103.175972,	482.673645	
641,	360.000000,	64.905762,	462.226227,	419.683441	
640,	361.000000,	854.450134,	862.812195,	698.164856	
639,	362.000000,	715.621399,	277.772369,	692.488403	
638,	363.000000,	810.320374,	874.317688,	419.622406	
637,	364.000000,	102.535080,	4.997925,		220.733261	
636,	365.000000,	973.563843,	506.813782,	56.787834	
635,	366.000000,	882.923889,	700.514771,	687.513855	
634,	367.000000,	924.307007,	569.407227,	221.313126	
633,	368.000000,	42.261024,	133.633438,	44.092136	
632,	369.000000,	717.605103,	106.960266,	335.757538	
631,	370.000000,	79.310493,	196.898315,	384.678711	
630,	371.000000,	943.655701,	169.034912,	478.797791	
629,	372.000000,	12.932737,	256.012665,	782.670593	
628,	373.000000,	557.688110,	300.050873,	973.685913	
627,	374.000000,	441.565216,	499.001038,	661.603638	
626,	375.000000,	514.351868,	398.717224,	524.697632	
625,	376.000000,	988.792603,	33.044434,	203.368240	
624,	377.000000,	444.556030,	979.606506,	553.385010	
623,	378.000000,	931.600891,	89.503677,	464.179413	
622,	379.000000,	116.695671,	364.139740,	902.882996	
621,	380.000000,	255.524368,	354.923157,	892.842407	
620,	381.000000,	346.438995,	556.711548,	393.559601	
619,	382.000000,	436.651733,	276.917847,	456.336151	
618,	383.000000,	490.822083,	149.014771,	949.515259	
617,	384.000000,	542.703552,	319.704803,	197.050903	
616,	385.000000,	804.674438,	168.760254,	298.585999	
615,	386.000000,	394.627747,	694.350037,	398.350983	
614,	387.000000,	876.881226,	969.993164,	703.780212	
613,	388.000000,	165.616837,	182.279953,	249.451187	
612,	389.000000,	225.433121,	678.510925,	935.446228	
611,	390.000000,	538.553040,	441.046387,	597.392700	
610,	391.000000,	38.293617,	981.376587,	868.061401	
609,	392.000000,	20.745476,	742.904968,	679.823181	
608,	393.000000,	126.919373,	808.458740,	806.139343	
607,	394.000000,	853.992310,	585.246338,	274.171173	
606,	395.000000,	537.179688,	324.648804,	35.089176	
605,	396.000000,	778.550598,	144.070770,	99.300117	
604,	397.000000,	59.900723,	253.327042,	284.791626	
603,	398.000000,	343.051453,	246.948669,	189.207642	
602,	399.000000,	230.163483,	515.389465,	901.875854	
601,	400.000000,	117.122925,	544.137939,	954.337219	
600,	401.000000,	421.209351,	115.261299,	687.849548	
599,	402.000000,	688.978760,	979.789612,	372.715454	
598,	403.000000,	453.833649,	762.040100,	688.307373	
597,	404.000000,	340.976196,	636.731079,	843.097229	
596,	405.000000,	878.315613,	504.494354,	846.057556	
595,	406.000000,	414.403717,	670.057312,	301.729401	
594,	407.000000,	868.488647,	309.908356,	480.079559	
593,	408.000000,	227.844086,	484.596313,	889.363281	
592,	409.000000,	624.187988,	650.220276,	147.488846	
591,	410.000000,	628.124878,	672.681885,	368.168182	
590,	411.000000,	428.442230,	404.637817,	713.698730	
589,	412.000000,	448.035126,	636.792114,	265.870148	
588,	413.000000,	180.815063,	364.841675,	519.784119	
587,	414.000000,	953.085938,	401.677521,	981.956421	
586,	415.000000,	448.676025,	968.192627,	523.232727	
585,	416.000000,	399.876923,	997.520874,	462.653503	
584,	417.000000,	970.512024,	205.351944,	320.620361	
583,	418.000000,	729.751465,	94.661308,	152.158173	
582,	419.000000,	235.321121,	581.675659,	166.684982	
581,	420.000000,	804.735474,	415.929657,	392.583008	
580,	421.000000,	373.142700,	176.054169,	605.174927	
579,	422.000000,	88.954346,	970.176331,	890.889221	
578,	423.000000,	249.664810,	868.580200,	251.770599	
577,	424.000000,	905.538086,	465.400146,	929.006836	
576,	425.000000,	488.960449,	315.584808,	739.364807	
575,	426.000000,	987.297180,	495.827118,	282.899475	
574,	427.000000,	274.049103,	871.998230,	978.721497	
573,	428.000000,	612.774048,	380.680786,	968.497803	
572,	429.000000,	324.862427,	12.871700,	827.288635	
571,	430.000000,	799.242126,	987.083557,	565.073608	
570,	431.000000,	548.441040,	519.906189,	119.686485	
569,	432.000000,	441.382080,	622.448425,	613.018188	
568,	433.000000,	623.455505,	395.207581,	922.262268	
567,	434.000000,	559.824402,	254.334152,	59.473465	
566,	435.000000,	346.530579,	772.019653,	953.391113	
565,	436.000000,	582.316589,	37.225471,	564.707397	
564,	437.000000,	53.217171,	632.275391,	489.387695	
563,	438.000000,	451.270081,	518.105652,	303.438416	
562,	439.000000,	960.013672,	542.001648,	873.096924	
561,	440.000000,	952.811279,	81.935089,	327.395447	
560,	441.000000,	979.148743,	499.916595,	89.198494	
559,	442.000000,	627.575500,	310.030426,	221.038452	
558,	443.000000,	559.610779,	988.792603,	887.684753	
557,	444.000000,	568.705322,	81.477310,	308.596069	
556,	445.000000,	531.594788,	47.632282,	750.443054	
555,	446.000000,	970.756165,	579.325745,	678.938171	
554,	447.000000,	902.242126,	271.027771,	733.749390	
553,	448.000000,	83.003235,	988.517944,	415.563446	
552,	449.000000,	193.480240,	713.210449,	1.213630	
551,	450.000000,	872.364502,	722.945862,	271.027771	
550,	451.000000,	352.145966,	357.822418,	817.888916	
549,	452.000000,	834.063782,	613.659058,	239.227478	
548,	453.000000,	623.119812,	728.195068,	27.215399	
547,	454.000000,	634.442200,	758.194763,	675.275940	
546,	455.000000,	185.667496,	990.165955,	707.778137	
545,	456.000000,	247.253860,	795.457825,	419.866547	
544,	457.000000,	932.485962,	158.383957,	925.314087	
543,	458.000000,	583.049011,	356.937378,	426.366974	
542,	459.000000,	647.595642,	386.204620,	390.782410	
541,	460.000000,	934.103455,	478.248444,	287.965546	
540,	461.000000,	139.279373,	422.857361,	521.889893	
539,	462.000000,	488.441620,	959.677917,	448.614990	
538,	463.000000,	728.500244,	784.867920,	19.127995	
537,	464.000000,	332.156342,	167.173279,	374.485504	
536,	465.000000,	11.589923,	635.052551,	724.288696	
535,	466.000000,	385.990997,	688.368408,	191.710159	
534,	467.000000,	131.222473,	420.476898,	359.745087	
533,	468.000000,	229.888824,	728.866455,	883.808899	
532,	469.000000,	23.644733,	609.905273,	874.165100	
531,	470.000000,	390.812927,	277.284058,	714.400696	
530,	471.000000,	396.153656,	23.431105,	668.348267	
529,	472.000000,	19.890957,	6.462813,		723.373108	
528,	473.000000,	641.980225,	880.970703,	71.619827	
527,	474.000000,	600.597168,	739.578430,	558.664734	
526,	475.000000,	652.539673,	439.612030,	205.779205	
525,	476.000000,	24.468733,	218.078156,	183.805878	
524,	477.000000,	660.199829,	570.750061,	938.772766	
523,	478.000000,	679.823181,	989.341919,	758.957703	
522,	479.000000,	966.422546,	462.592468,	115.963226	
521,	480.000000,	737.320068,	606.914490,	863.208923	
520,	481.000000,	801.439453,	458.655579,	791.337830	
519,	482.000000,	219.665115,	137.448257,	829.943726	
518,	483.000000,	752.426758,	472.999268,	883.686829	
517,	484.000000,	324.648804,	312.288788,	928.884766	
516,	485.000000,	307.100647,	89.503677,	687.666443	
515,	486.000000,	466.773499,	679.853699,	76.228127	
514,	487.000000,	219.054749,	977.714355,	91.243233	
513,	488.000000,	230.285568,	930.105530,	311.403748	
512,	489.000000,	730.636536,	267.273987,	322.756653	
511,	490.000000,	515.023254,	297.212646,	68.629021	
510,	491.000000,	315.798431,	643.445129,	693.007202	
509,	492.000000,	227.630447,	731.429993,	923.757629	
508,	493.000000,	655.286316,	777.055176,	237.518448	
507,	494.000000,	554.025940,	484.748901,	629.620239	
506,	495.000000,	150.876404,	918.386414,	525.704712	
505,	496.000000,	762.894592,	8.110813,		499.184143	
504,	497.000000,	554.148010,	679.243347,	310.488190	
503,	498.000000,	267.792816,	730.819641,	172.544540	
502,	499.000000,	348.697388,	835.070862,	274.354279	
501,	500.000000,	932.882690,	514.046692,	142.850037	
500,	501.000000,	511.971405,	20.135105,	2.068148	
499,	502.000000,	977.927979,	462.958679,	738.449280	
498,	503.000000,	315.310120,	89.015381,	611.705872	
497,	504.000000,	941.549927,	470.832458,	189.268692	
496,	505.000000,	26.543993,	301.881989,	319.124939	
495,	506.000000,	624.065918,	480.567871,	573.161011	
494,	507.000000,	880.818115,	986.351135,	730.331360	
493,	508.000000,	378.636047,	106.868706,	460.669800	
492,	509.000000,	609.386475,	555.948547,	969.260742	
491,	510.000000,	176.756104,	92.372414,	589.946167	
490,	511.000000,	287.477234,	354.160187,	986.076477	
489,	512.000000,	164.335068,	198.180084,	519.143250	
488,	513.000000,	403.539154,	364.292328,	673.139648	
487,	514.000000,	575.144714,	677.869995,	560.038086	
486,	515.000000,	992.607422,	7.988739,		871.632019	
485,	516.000000,	503.853485,	579.936096,	7.073184	
484,	517.000000,	538.156311,	670.972839,	103.755821	
483,	518.000000,	783.921814,	891.194397,	375.828339	
